STATION,DATE,TEMP,PRCP,WIND,VISIBILITY,CEILING,Year,Month,Day,Season,WeatherCondition,Airport,IATA,Name,City,State
USW00013874,2023-02-26,31.6,0.09,22.2,1.6,19252,2023,2,26,Winter,Moderate,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2023-02-27,23.4,0.015,3.7,4.0,7198,2023,2,27,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00013874,2023-02-28,24.6,0.09,12.3,8.0,22071,2023,2,28,Winter,Mild,ATL,ATL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA
USW00023174,2022-12-01,49.2,0.03,7.7,4.5600000000000005,20301,2022,12,1,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-02,45.8,0.33,13.0,8.0,5446,2022,12,2,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-03,36.5,0.195,2.2,8.0,21767,2022,12,3,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-04,29.5,0.015,3.0,6.88,24227,2022,12,4,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-05,18.4,0.0,10.8,6.08,13283,2022,12,5,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-06,39.9,0.045,2.3,6.24,24773,2022,12,6,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-07,23.2,0.09,7.5,4.720000000000001,16263,2022,12,7,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-08,30.1,0.24,10.3,5.36,12412,2022,12,8,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-09,25.4,0.12,2.7,8.0,33530,2022,12,9,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-10,35.7,0.15,1.8,3.44,9885,2022,12,10,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-11,25.4,0.24,1.4,6.08,6641,2022,12,11,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-12,43.5,0.135,10.6,5.5200000000000005,21376,2022,12,12,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-13,44.3,0.135,4.0,8.0,10274,2022,12,13,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-14,11.9,0.135,24.8,8.0,22348,2022,12,14,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-15,31.6,0.51,11.6,6.96,8923,2022,12,15,Winter,Severe,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-16,32.5,0.24,5.6,6.96,21260,2022,12,16,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-17,32.5,0.06,3.3,3.6,25203,2022,12,17,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-18,37.4,0.165,10.1,5.760000000000001,22042,2022,12,18,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-19,59.5,0.4349999999999999,4.4,5.5200000000000005,24780,2022,12,19,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-20,19.2,0.0,2.2,2.0,26635,2022,12,20,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-21,18.1,0.18,4.5,4.720000000000001,13979,2022,12,21,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-22,34.1,0.015,9.5,5.68,29220,2022,12,22,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-23,15.7,0.12,8.4,6.08,6697,2022,12,23,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-24,25.4,0.2249999999999999,11.9,6.88,15074,2022,12,24,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-25,61.9,0.15,0.9,5.04,29331,2022,12,25,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-26,59.5,0.045,13.4,5.5200000000000005,27872,2022,12,26,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-27,23.6,0.015,13.9,8.0,23482,2022,12,27,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-28,40.6,0.15,2.3,2.72,10629,2022,12,28,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-29,19.3,0.5700000000000001,19.7,4.4,10357,2022,12,29,Winter,Severe,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-30,60.0,0.135,13.0,8.0,13857,2022,12,30,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2022-12-31,37.0,0.12,5.4,6.32,26754,2022,12,31,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-01,32.6,0.03,6.2,3.5200000000000005,16131,2023,1,1,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-02,28.4,0.045,18.0,5.84,21792,2023,1,2,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-03,18.1,0.03,0.7,6.08,27101,2023,1,3,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-04,37.9,0.105,7.8,4.64,10966,2023,1,4,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-05,32.0,0.3,6.1,8.0,12233,2023,1,5,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-06,34.0,0.015,6.4,8.0,24015,2023,1,6,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-07,36.8,0.045,5.1,8.0,11582,2023,1,7,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-08,38.7,0.075,8.6,4.88,30050,2023,1,8,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-09,43.6,0.105,14.3,8.0,26881,2023,1,9,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-10,65.8,0.09,10.9,4.64,25269,2023,1,10,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-11,14.1,0.03,1.8,5.84,21242,2023,1,11,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-12,21.5,0.09,5.7,7.840000000000001,7682,2023,1,12,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-13,35.0,0.3,7.1,4.24,52,2023,1,13,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-14,53.4,0.045,29.7,7.2,25383,2023,1,14,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-15,31.1,0.315,4.8,4.800000000000001,22518,2023,1,15,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-16,42.1,0.63,8.8,3.92,14170,2023,1,16,Winter,Severe,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-17,28.5,0.105,7.9,6.56,32925,2023,1,17,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-18,43.4,0.09,3.0,5.120000000000001,17825,2023,1,18,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-19,48.4,0.03,6.8,8.0,24107,2023,1,19,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-20,26.6,0.15,3.0,3.2,17584,2023,1,20,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-21,54.9,0.03,5.0,7.2,16468,2023,1,21,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-22,59.3,0.15,17.0,8.0,24211,2023,1,22,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-23,41.0,0.42,8.2,4.48,28352,2023,1,23,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-24,36.4,0.21,15.7,5.04,23561,2023,1,24,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-25,38.4,0.045,23.8,7.840000000000001,21453,2023,1,25,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-26,27.7,0.255,5.1,5.760000000000001,29483,2023,1,26,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-27,19.7,0.06,4.5,6.48,2229,2023,1,27,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-28,52.3,0.06,13.8,7.2,51536,2023,1,28,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-29,66.8,0.015,25.6,7.440000000000001,15777,2023,1,29,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-30,-7.4,0.285,6.3,8.0,-3606,2023,1,30,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-01-31,29.1,0.24,10.7,8.0,24517,2023,1,31,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-01,47.9,0.015,18.7,4.24,18868,2023,2,1,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-02,21.3,0.4499999999999999,3.3,4.4,16566,2023,2,2,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-03,37.4,0.105,5.8,8.0,13835,2023,2,3,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-04,38.9,0.345,19.1,3.28,16034,2023,2,4,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-05,11.4,0.03,13.9,5.120000000000001,28619,2023,2,5,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-06,41.2,0.2249999999999999,4.0,3.2,19492,2023,2,6,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-07,31.3,0.075,25.9,7.040000000000001,25317,2023,2,7,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-08,38.0,0.0,8.6,8.0,21348,2023,2,8,Winter,Clear,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-09,43.1,0.015,6.3,7.76,32888,2023,2,9,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-10,19.8,0.045,3.2,5.2,14900,2023,2,10,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-11,38.1,0.06,6.7,8.0,15073,2023,2,11,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-12,41.5,0.27,17.2,8.0,37741,2023,2,12,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-13,38.4,0.015,2.5,5.04,22821,2023,2,13,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-14,16.1,0.06,13.6,5.120000000000001,26144,2023,2,14,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-15,44.1,0.0,15.5,8.0,18171,2023,2,15,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-16,31.2,0.18,12.1,6.88,27014,2023,2,16,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-17,19.4,0.015,4.8,2.72,26010,2023,2,17,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-18,27.8,0.615,11.5,7.6,26949,2023,2,18,Winter,Severe,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-19,38.6,0.0,10.2,7.76,13115,2023,2,19,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-20,19.2,0.015,6.6,7.440000000000001,18689,2023,2,20,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-21,42.5,0.015,17.9,5.44,22987,2023,2,21,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-22,42.6,0.06,12.0,8.0,41834,2023,2,22,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-23,45.2,0.075,3.7,7.28,10404,2023,2,23,Winter,Mild,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-24,40.0,0.2249999999999999,8.5,5.04,24310,2023,2,24,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-25,20.8,0.255,4.6,1.7600000000000002,11941,2023,2,25,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-26,33.2,0.42,8.7,8.0,17835,2023,2,26,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-27,26.3,0.09,5.9,1.84,27943,2023,2,27,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00023174,2023-02-28,23.7,0.2249999999999999,8.9,7.68,8894,2023,2,28,Winter,Moderate,LAX,LAX,Los Angeles International Airport,Los Angeles,CA
USW00094846,2022-12-01,33.2,0.195,5.3,7.28,25222,2022,12,1,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-02,38.8,0.135,7.8,8.0,22019,2022,12,2,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-03,54.1,0.15,9.2,3.76,-801,2022,12,3,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-04,30.0,0.03,8.4,4.64,32799,2022,12,4,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-05,23.5,0.045,24.9,6.08,18202,2022,12,5,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-06,47.7,0.045,2.7,3.12,12412,2022,12,6,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-07,75.0,0.015,3.8,5.36,30756,2022,12,7,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-08,25.7,0.3,6.0,2.4000000000000004,2387,2022,12,8,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-09,48.9,0.075,4.6,5.2,20674,2022,12,9,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-10,51.6,0.15,12.3,4.960000000000001,30827,2022,12,10,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-11,11.5,0.105,13.1,5.04,19670,2022,12,11,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-12,47.3,0.6000000000000001,2.1,8.0,39958,2022,12,12,Winter,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-13,26.7,0.0,6.3,5.28,4697,2022,12,13,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-14,51.6,0.015,8.4,5.920000000000001,12934,2022,12,14,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-15,47.2,0.09,11.9,5.5200000000000005,22885,2022,12,15,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-16,29.9,0.03,29.5,7.840000000000001,5481,2022,12,16,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-17,25.0,0.045,2.2,6.4,15757,2022,12,17,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-18,52.7,0.195,10.6,4.48,18561,2022,12,18,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-19,-3.8,0.285,2.7,8.0,24100,2022,12,19,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-20,21.3,0.12,8.2,6.96,31391,2022,12,20,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-21,5.7,0.315,3.6,4.48,20732,2022,12,21,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-22,17.0,0.03,12.8,3.04,20836,2022,12,22,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-23,41.1,0.12,6.1,2.9600000000000004,17331,2022,12,23,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-24,16.1,0.165,12.9,3.92,29212,2022,12,24,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-25,36.7,0.15,9.9,8.0,10001,2022,12,25,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-26,45.3,0.0,8.1,7.68,16659,2022,12,26,Winter,Clear,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-27,48.3,0.12,11.9,8.0,15679,2022,12,27,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-28,50.7,0.0,8.0,8.0,20874,2022,12,28,Winter,Clear,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-29,9.6,0.15,6.3,4.800000000000001,-2532,2022,12,29,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-30,36.8,0.2249999999999999,3.9,7.040000000000001,17540,2022,12,30,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2022-12-31,43.7,0.78,12.0,6.800000000000001,25291,2022,12,31,Winter,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-01,44.8,0.09,15.0,8.0,17458,2023,1,1,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-02,27.5,0.135,17.4,3.84,3804,2023,1,2,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-03,32.6,0.165,5.0,7.68,9523,2023,1,3,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-04,27.7,0.165,3.3,5.44,13056,2023,1,4,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-05,39.5,0.015,15.5,5.68,23763,2023,1,5,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-06,42.7,0.015,6.4,6.48,24654,2023,1,6,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-07,14.5,0.24,6.7,7.2,19314,2023,1,7,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-08,52.6,0.195,20.7,6.0,21423,2023,1,8,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-09,32.5,0.015,4.4,7.28,22277,2023,1,9,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-10,31.3,0.15,12.0,6.0,14251,2023,1,10,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-11,23.9,0.03,16.5,6.16,10409,2023,1,11,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-12,42.3,0.075,2.9,6.800000000000001,30816,2023,1,12,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-13,52.3,0.045,10.3,7.2,21662,2023,1,13,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-14,45.1,0.66,14.5,8.0,4492,2023,1,14,Winter,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-15,53.2,0.255,24.7,6.800000000000001,761,2023,1,15,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-16,24.0,0.21,7.7,2.8000000000000003,30900,2023,1,16,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-17,49.4,0.5249999999999999,1.3,2.08,27883,2023,1,17,Winter,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-18,5.3,0.21,4.9,4.08,7696,2023,1,18,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-19,25.7,0.075,4.9,4.800000000000001,27627,2023,1,19,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-20,33.6,0.345,25.9,6.24,-1608,2023,1,20,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-21,20.2,0.0,16.6,6.0,26202,2023,1,21,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-22,41.5,0.045,3.0,2.4800000000000004,23898,2023,1,22,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-23,44.7,0.12,13.8,8.0,27185,2023,1,23,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-24,23.4,0.285,4.7,4.32,11506,2023,1,24,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-25,47.0,0.045,6.6,5.6000000000000005,40707,2023,1,25,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-26,44.9,0.03,6.4,8.0,15328,2023,1,26,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-27,19.0,0.015,10.8,6.56,9879,2023,1,27,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-28,48.7,0.075,2.0,7.040000000000001,1785,2023,1,28,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-29,13.6,0.015,10.6,8.0,11418,2023,1,29,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-30,34.1,0.135,4.1,8.0,24371,2023,1,30,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-01-31,49.8,0.18,4.9,6.0,15643,2023,1,31,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-01,25.7,0.015,18.0,7.359999999999999,14288,2023,2,1,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-02,25.6,0.5700000000000001,2.9,5.36,33366,2023,2,2,Winter,Severe,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-03,47.5,0.255,23.1,8.0,26190,2023,2,3,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-04,61.8,0.045,9.6,8.0,19329,2023,2,4,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-05,43.1,0.045,5.3,5.920000000000001,-4505,2023,2,5,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-06,53.6,0.015,10.6,7.440000000000001,18029,2023,2,6,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-07,38.0,0.03,13.8,6.88,34014,2023,2,7,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-08,21.5,0.375,29.7,6.56,31299,2023,2,8,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-09,47.7,0.345,11.6,6.720000000000001,13284,2023,2,9,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-10,69.3,0.165,20.8,7.840000000000001,28040,2023,2,10,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-11,17.4,0.4349999999999999,2.5,8.0,22080,2023,2,11,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-12,28.3,0.345,2.9,7.359999999999999,19787,2023,2,12,Winter,Moderate,ORD,ORD,O'Hare International Airport,Chicago,IL
USW00094846,2023-02-13,60.5,0.015,4.5,8.0,15108,2023,2,13,Winter,Mild,ORD,ORD,O'Hare International Airport,Chicago,IL
